Real Value (z)	Prediction (y)
11.22942783	12.026152865965162
3.276846561	3.924442668943673
5.676592957	5.676646771624657
1.646045548	2.6595767779578026
9.152340842	9.549565528015314
13.07525213	12.58952561434079
3.228542331	3.9227634130520883
8.389205237	9.693399588979641
11.48957748	11.486589441017461
14.52645154	13.54162484587141
7.981174445	8.325173682470467
8.066628332	8.684591725793215
7.169606768	7.4315553949443895
9.988416761	10.66223511430406
1.402518631	2.136689927712524
10.27465136	11.056563454361815
2.123315024	1.6452669089994885
2.529382228	3.2092984554674615
2.934349384	3.1885095573161237
3.932119011	3.3827882004745256
3.74357586	4.055540185076097
13.99418434	12.571893588781336
4.049767533	4.235470615507776
8.391849226	8.637122802952547
2.07297172	2.749951908429093
10.97025089	9.7320730288492
9.444250849	9.209299258202051
11.07970809	10.994981194151954
4.127093237	3.7991030358063504
3.306985221	3.8395551291455696
1.467327768	1.9075611675540145
9.131062596	10.42087209025453
8.026941851	7.379696977649374
3.903608426	3.7580844179494832
14.12820718	14.324310041558235
13.33315135	13.741893196667348
2.621249543	2.1566199811917848
6.14621417	6.133440368602898
14.43907825	13.798585520770146
1.808957436	2.8464987354232214
2.592143215	2.3686564966741663
1.770054143	2.305134391619628
2.179036827	2.6628729061241962
6.423820214	6.1927692492280535
2.98622084	3.772125813319658
2.65357607	3.4830582028737815
8.541549664	8.366253864064397
2.53817138	2.8378925576325784
1.008384618	2.2131977503015996
0.159361958	0.9783903236979441
6.466344934	6.420308960183053
8.94300719	8.747266746256653
6.915473169	6.817366081932725
3.208144637	3.009948697586889
4.632174162	4.877534897986809
2.018374914	2.1267842028536954
9.352360354	10.342242905620978
14.4879541	13.408190858214951
2.592201928	2.9661752393208936
13.80240649	14.475109216643261
2.743812361	2.6259029310999935
0.248199917	1.0321561694375063
8.253015223	8.292418264551234
13.94385834	14.00613893125903
6.165652797	6.124025846352193
3.280398226	2.5636889464962813
11.31619824	12.413503982245775
8.402279012	8.528783582731322
2.260699126	3.218728999841055
9.828267016	10.796625821223557
7.709981199	7.665483487651301
7.605589901	7.860760231620645
10.60516149	10.967952598255795
2.834139809	2.982949384461307
1.326162339	1.5743384816607318
4.427137478	3.9105796018418317
11.54313781	12.47338650349327
4.058046243	4.364959171928287
10.22324652	10.18083164375686
6.775674676	7.417892215367466
9.868310877	8.61372276727894
12.5299554	12.523087152441256
14.05634357	14.305260183517262
2.845184885	3.453243027858619
7.423867676	8.066470151619558
4.117041831	3.991733924364638
13.47899577	13.827776190629933
5.776823532	6.0138331167336965
4.603293868	4.715117848006951
7.941055516	8.271743357003551
11.59387234	11.039173515537506
7.676411177	8.551953214784863
3.158029306	2.910891093403478
7.941118861	8.854171181458476
12.43080516	12.122011163995833
10.17787251	10.77660915686917
2.735078593	3.0931268359098922
3.60298576	4.094479371289413
4.276118448	4.3458751058284655
1.253110187	1.2171864951703206
2.83647885	3.4935920395306788
3.932225732	4.048370827672958
4.392092206	3.843483456069894
7.780214522	7.77434661301319
2.893960302	1.9670122424040777
5.725696471	5.785438550452309
1.580718763	1.0446396542881828
7.479525068	7.007093946418678
3.130816327	3.1990731567203845
7.827715712	7.162430020426246
9.118949328	8.890625163949565
11.80536855	12.122151567708652
2.201074761	1.8457700703983377
